,Effect_ID,Study,Author,Year,Journal,Study.on.NIS.,MeanControl,upperSEControl,SEControl,SDControl,MeanTreatment,upperSETreatment,SETreatment,SDTreatment,ReplicatesControl,ReplicatesTreatment,Parameter,Group,TaxonomicGroup,Species,Classification.STUDY,Sizeoftilestandardisedperm2,Sizeofassessedareatandardisedperm2,Reporteddensityperm2,Control,Treatment,Depth,Depthmeter,End..Y.N.,Experiment,Location,Duration,Durationdays,Durationweeks,Durationmonths,Year..start.,Month..start.,Latitude,Longtitude,Country,Feature,SubstrateMaterial,Orientation,Movement,DepthHeldConstant,Shaded.Unshaded,Shading.held.constant,Source.of.data,ControlSubstrate,TreatmentSubstrate,Orientation_Detail,Notes_1,Notes_2,Notes_3,Study_Experiment,Study_Location,Study_Experiment_Duration,Feature_Classification,Feature_TaxonomicGroup,TaxonomicGroup_Classification,Feature_TaxonomicGroup_Classification,Exp_ID,num_instances,Feature_Study,Feature_Study_Location,Feature_Study_Experiment_Duration,Feature_Species,Feature_Species_Classification,unique_types,reducedReplicatesControl,reducedReplicatesTreatment,yi,vi,Phylogeny
361,718,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,13.57142857,NA,NA,4.429339411,13,NA,NA,21.07808612,7,8,Abundance,Invertebrates,Polychaetes,Spirobranchus,N,0.0121,0.001936,NA,Rock,Metal,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,upfacing,fixed,,Unshaded,No,raw data supplied,Sandstone,Steel,,Pomatoceros in dataset,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_N,Substrate_Polychaetes,Polychaetes_N,Substrate_Polychaetes_N,1005,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Spirobranchus,Substrate_Spirobranchus_N,2,3.5,4,-0.043017385,0.687661368,Spirobranchus
897,216,Glasby_2000,Glasby,2000,Journal of Experimental Marine Biology and Ecology,N,5.6,7.8,2.2,4.91934955,3.4,4.2,0.8,1.788854382,5,5,PercentageCover,Invertebrates,Bryozoans,Watersipora subtorquata,NIS,0.0225,0.0169,NA,Rock,Concrete,1.5m below MLWS,1.5,Y,Exp1,"Middle Harbour, Sydney Harbour, Site1",7 months,212.9169,30.41668,7,1998,June,33.48,151.14,Australia,Substrate,,downfacing,fixed,,,,Figure 2,Concrete,Sandstone,,,,,Glasby_2000_Exp1,"Glasby_2000_Middle Harbour, Sydney Harbour, Site1",Glasby_2000_Exp1_7 months,Substrate_NIS,Substrate_Bryozoans,Bryozoans_NIS,Substrate_Bryozoans_NIS,438,4,Substrate_Glasby_2000,"Substrate_Glasby_2000_Middle Harbour, Sydney Harbour, Site1",Substrate_Glasby_2000_Exp1_7 months,Substrate_Watersipora subtorquata,Substrate_Watersipora subtorquata_NIS,2,5,2.5,-0.253288037,0.684302725,Watersipora subtorquata
1886,1886,Lee_2018,Lee,2018,Thesis,Y,5,NA,NA,3.033150178,3,NA,NA,2.75680975,6,6,PercentageCover,Invertebrates,Bryozoans,Bugula (genus in Opisthokonta),NIS,0.0121,0.01,NA,Wood,Concrete,1m,1,Y,Exp6,Wirrina Cove,9 weeks,63,9,2.071231969,2013,April,"34°47'9""S","138°29'15""E",Australia,Substrate,,vertical,floating,,Shaded,Yes,raw data supplied,Wood,Cement,,,,,Lee_2018_Exp6,Lee_2018_Wirrina Cove,Lee_2018_Exp6_9 weeks,Substrate_NIS,Substrate_Bryozoans,Bryozoans_NIS,Substrate_Bryozoans_NIS,795,4,Substrate_Lee_2018,Substrate_Lee_2018_Wirrina Cove,Substrate_Lee_2018_Exp6_9 weeks,Substrate_Bugula,Substrate_Bugula_NIS,1,3,6,-0.258847349,0.676456171,Bugula (genus in Opisthokonta)
351,708,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.625,NA,NA,0.744023809,8,8,Abundance,Invertebrates,Anthozoans,Plesiastrea versipora,N,0.0121,0.001936,NA,Rock,Polymer,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,vertical,fixed,,Unshaded,No,raw data supplied,Sandstone,Perspex,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_N,Substrate_Anthozoans,Anthozoans_N,Substrate_Anthozoans_N,999,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Plesiastrea versipora,Substrate_Plesiastrea versipora_N,2,4,4,6.032286542,0.675396825,Plesiastrea versipora
659,1499,Sokolowski et al._2016,Sokolowski et al.,2016,Hydrobiologia,N,1.5,NA,NA,1.578275938,3.33333,NA,NA,3.185602244,3,3,Abundance,Invertebrates,Barnacles,Amphibalanus improvisus,NIS,15x15cm,10x10cm,NA,upfacing,downfacing,3.5m,3.5,Y,Exp37,"Mechelinki, Gulf of Gda?sk",1 month,30.4167,4.34524,1,2009,September,"54o36'34.4""N","18o31'40.6""E",Poland,Orientation,Perspex,,Fixed,Yes,,No,Figure 4,,,Orientation_updown,,,,Sokolowski et al._2016_Exp37,"Sokolowski et al._2016_Mechelinki, Gulf of Gda?sk",Sokolowski et al._2016_Exp37_1 month,Orientation_NIS,Orientation_Barnacles,Barnacles_NIS,Orientation_Barnacles_NIS,934,1,Orientation_Sokolowski et al._2016,"Orientation_Sokolowski et al._2016_Mechelinki, Gulf of Gda?sk",Orientation_Sokolowski et al._2016_Exp37_1 month,Orientation_Amphibalanus improvisus,Orientation_Amphibalanus improvisus_NIS,1,3,3,0.798506696,0.67347282,Amphibalanus improvisus
130,487,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,1.875,NA,NA,1.726888201,2.5,NA,NA,3.380617019,8,8,Abundance,Invertebrates,Bryozoans,Beania magellanica,N,0.0121,0.001936,NA,Wood,Metal,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,vertical,fixed,,Unshaded,No,raw data supplied,Wood,Steel,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_N,Substrate_Bryozoans,Bryozoans_N,Substrate_Bryozoans_N,975,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Beania magellanica,Substrate_Beania magellanica_N,2,4,4,0.287682072,0.669206349,Beania magellanica
1784,1784,Lee_2018,Lee,2018,Thesis,Y,0.5,NA,NA,0.447213595,0.5,NA,NA,0.447213595,6,6,PercentageCover,Invertebrates,Bryozoans,Watersipora subtorquata,NIS,0.0121,0.01,NA,vertical,downfacing,1m,1,Y,Exp4,Wirrina Cove,9 weeks,63,9,2.071231969,2012,December,"34°47'9""S","138°29'15""E",Australia,Orientation,Wood,,floating,,Shaded,Yes,raw data supplied,,,Orientation_upvert,,,,Lee_2018_Exp4,Lee_2018_Wirrina Cove,Lee_2018_Exp4_9 weeks,Orientation_NIS,Orientation_Bryozoans,Bryozoans_NIS,Orientation_Bryozoans_NIS,772,3,Orientation_Lee_2018,Orientation_Lee_2018_Wirrina Cove,Orientation_Lee_2018_Exp4_9 weeks,Orientation_Watersipora subtorquata,Orientation_Watersipora subtorquata_NIS,1,6,6,0,0.668898935,Watersipora subtorquata
1748,1748,Lee_2018,Lee,2018,Thesis,Y,5,NA,NA,3.033150178,2.128205128,NA,NA,2.328453618,6,6,PercentageCover,Invertebrates,Bryozoans,Bugula (genus in Opisthokonta),NIS,0.0121,0.01,NA,vertical,downfacing,1m,1,Y,Exp6,Wirrina Cove,9 weeks,63,9,2.071231969,2013,April,"34°47'9""S","138°29'15""E",Australia,Orientation,Wood,,floating,,Shaded,Yes,raw data supplied,,,Orientation_updown,,,,Lee_2018_Exp6,Lee_2018_Wirrina Cove,Lee_2018_Exp6_9 weeks,Orientation_NIS,Orientation_Bryozoans,Bryozoans_NIS,Orientation_Bryozoans_NIS,794,3,Orientation_Lee_2018,Orientation_Lee_2018_Wirrina Cove,Orientation_Lee_2018_Exp6_9 weeks,Orientation_Bugula,Orientation_Bugula_NIS,1,6,6,-0.431994923,0.664666853,Bugula (genus in Opisthokonta)
2424,2424,Lee_2018,Lee,2018,Thesis,Y,37.55,NA,NA,23.53242444,35.51666667,NA,NA,21.60096448,6,6,PercentageCover,Invertebrates,Ascidians,Ciona intestinalis,NIS,0.0121,0.01,NA,Wood,Polymer,1m,1,Y,Exp11,Wirrina Cove,13 weeks,91,13,2.99177951,2015,September,"35°30'5""S","138°14'38""E",Australia,Substrate,,downfacing,floating,,,,raw data supplied,Wood,Acrylic,,,,,Lee_2018_Exp11,Lee_2018_Wirrina Cove,Lee_2018_Exp11_13 weeks,Substrate_NIS,Substrate_Ascidians,Ascidians_NIS,Substrate_Ascidians_NIS,689,4,Substrate_Lee_2018,Substrate_Lee_2018_Wirrina Cove,Substrate_Lee_2018_Exp11_13 weeks,Substrate_Ciona intestinalis,Substrate_Ciona intestinalis_NIS,1,3,6,-0.032537444,0.660610051,Ciona intestinalis
297,654,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.428571429,NA,NA,0.534522484,0.0015,NA,NA,0.0017,7,6,Abundance,Invertebrates,Bryozoans,Microporella lunifera,N,0.0121,0.001936,NA,upfacing,downfacing,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Orientation,Sandstone,,fixed,,Unshaded,No,raw data supplied,,,Orientation_updown,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Orientation_N,Orientation_Bryozoans,Bryozoans_N,Orientation_Bryozoans_N,992,8,Orientation_Ushiama et al._2016,Orientation_Ushiama et al._2016_Sydney Harbour,Orientation_Ushiama et al._2016_Exp1_3 months,Orientation_Microporella lunifera,Orientation_Microporella lunifera_N,1,3.5,6,-5.654992311,0.658518518,Microporella lunifera
1641,1641,Becker et al_2020/2021,Becker et al,NA,Marine EnvironmentalHelgoland Marine Research,N,3.333333333,NA,NA,0.577350269,0.666666667,NA,NA,0.577350269,3,3,PercentageCover,Algae,Algae,Rhodomela confervoides,N,15x15cm,10x10cm,NA,upfacing,vertical,1.5m,1.5,,Exp1,JadeWeserPort,12 months,365.0004,52.14288,12,2017,April,,,Germany,Orientation,Concrete,,Floating,Yes,Unshaded,,,,,Orientation_upvert,Back,Material 1,,Becker et al_2020/2021_Exp1,Becker et al_2020/2021_JadeWeserPort,Becker et al_2020/2021_Exp1_12 months,Orientation_N,Orientation_Algae,Algae_N,Orientation_Algae_N,27,2,Orientation_Becker et al_2020/2021,Orientation_Becker et al_2020/2021_JadeWeserPort,Orientation_Becker et al_2020/2021_Exp1_12 months,Orientation_Rhodomela virgata,Orientation_Rhodomela virgata_N,1,3,3,-0.809229851,0.653367314,Rhodomela confervoides
652,1492,Sokolowski et al._2016,Sokolowski et al.,2016,Hydrobiologia,N,6,NA,NA,5.283869269,1.33333,NA,NA,1.442646866,3,3,Abundance,Invertebrates,Barnacles,Amphibalanus improvisus,NIS,15x15cm,10x10cm,NA,upfacing,downfacing,3.5m,3.5,Y,Exp9,"Mechelinki, Gulf of Gda?sk",1 month,30.4167,4.34524,1,2008,July,"54o29'06.9""N","18o34'16.1""E",Poland,Orientation,Perspex,,Fixed,Yes,,No,Figure 4,,,Orientation_updown,,,,Sokolowski et al._2016_Exp9,"Sokolowski et al._2016_Mechelinki, Gulf of Gda?sk",Sokolowski et al._2016_Exp9_1 month,Orientation_NIS,Orientation_Barnacles,Barnacles_NIS,Orientation_Barnacles_NIS,941,1,Orientation_Sokolowski et al._2016,"Orientation_Sokolowski et al._2016_Mechelinki, Gulf of Gda?sk",Orientation_Sokolowski et al._2016_Exp9_1 month,Orientation_Amphibalanus improvisus,Orientation_Amphibalanus improvisus_NIS,1,3,3,-1.504079897,0.648744373,Amphibalanus improvisus
476,1140,Chase_2015,Chase,2015,Thesis,Y,38.4,NA,18.25216,44.7084787,87.466667,NA,38.63630992,94.63924485,6,6,Abundance,Invertebrates,Bivalves,Anomia simplex,N,0.01,0.0064,0.0064,Rock,Polymer,NA,NA,Y,Exp10,"University of New Hampshire Coastal Marine Laboratory in New Castle, NH",2  weeks,14,2,0.460273771,2014,September,"43°04'14.5""N","70°42'46.5""W",USA,Substrate,,downfacing,floating,,,,Figure 2.10,Polymer,Granite,,,Original dataset,,Chase_2015_Exp10,"Chase_2015_University of New Hampshire Coastal Marine Laboratory in New Castle, NH",Chase_2015_Exp10_2  weeks,Substrate_N,Substrate_Bivalves,Bivalves_N,Substrate_Bivalves_N,164,3,Substrate_Chase_2015,"Substrate_Chase_2015_University of New Hampshire Coastal Marine Laboratory in New Castle, NH",Substrate_Chase_2015_Exp10_2  weeks,Substrate_Anomia simplex,Substrate_Anomia simplex_N,1,3,6,0.823200313,0.646973817,Anomia simplex
212,569,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,6.375,NA,NA,5.578978401,6.25,NA,NA,8.430387214,8,8,Abundance,Invertebrates,Ascidians,Diplosoma (genus in Bilateria),NIS,0.0121,0.001936,NA,Wood,Polymer,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,vertical,fixed,,Unshaded,No,raw data supplied,Wood,Perspex,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_NIS,Substrate_Ascidians,Ascidians_NIS,Substrate_Ascidians_NIS,985,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Diplosoma,Substrate_Diplosoma_NIS,2,4,4,-0.019802627,0.646321964,Diplosoma (genus in Bilateria)
2425,2425,Lee_2018,Lee,2018,Thesis,Y,37.55,NA,NA,23.53242444,41.33333333,NA,NA,23.38090389,6,6,PercentageCover,Invertebrates,Ascidians,Ciona intestinalis,NIS,0.0121,0.01,NA,Wood,Concrete,1m,1,Y,Exp11,Wirrina Cove,13 weeks,91,13,2.99177951,2015,September,"35°30'5""S","138°14'38""E",Australia,Substrate,,downfacing,floating,,,,raw data supplied,Wood,Cement,,,,,Lee_2018_Exp11,Lee_2018_Wirrina Cove,Lee_2018_Exp11_13 weeks,Substrate_NIS,Substrate_Ascidians,Ascidians_NIS,Substrate_Ascidians_NIS,689,4,Substrate_Lee_2018,Substrate_Lee_2018_Wirrina Cove,Substrate_Lee_2018_Exp11_13 weeks,Substrate_Ciona intestinalis,Substrate_Ciona intestinalis_NIS,1,3,6,0.057041979,0.644997665,Ciona intestinalis
2123,2123,Lee_2018,Lee,2018,Thesis,Y,9.333333333,NA,NA,8.824209124,21.28333333,NA,NA,15.11402219,6,6,PercentageCover,Invertebrates,Ascidians,Diplosoma (genus in Bilateria),NIS,0.0121,0.01,NA,vertical,downfacing,1m,1,Y,Exp7,North Haven,13 weeks,91,13,2.99177951,2015,September,"35°30'5""S","138°14'38""E",Australia,Orientation,Cement,,floating,,,,raw data supplied,,,Orientation_updown,,,,Lee_2018_Exp7,Lee_2018_North Haven,Lee_2018_Exp7_13 weeks,Orientation_NIS,Orientation_Ascidians,Ascidians_NIS,Orientation_Ascidians_NIS,808,3,Orientation_Lee_2018,Orientation_Lee_2018_North Haven,Orientation_Lee_2018_Exp7_13 weeks,Orientation_Diplosoma,Orientation_Diplosoma_NIS,1,6,6,0.434667596,0.644851273,Diplosoma (genus in Bilateria)
871,190,Glasby_2000,Glasby,2000,Journal of Experimental Marine Biology and Ecology,N,6,7.33333,1.33333,2.981416516,22.6667,29.3333,6.6666,14.90697078,5,5,PercentageCover,Invertebrates,Bryozoans,Conopeum,NIS,0.0225,0.0169,NA,Rock,Concrete,1.5m below MLWS,1.5,Y,Exp1,"Middle Harbour, Sydney Harbour, Site1",7 months,212.9169,30.41668,7,1998,June,33.48,151.14,Australia,Substrate,,vertical,fixed,,,,Figure 2,Concrete,Sandstone,,,,,Glasby_2000_Exp1,"Glasby_2000_Middle Harbour, Sydney Harbour, Site1",Glasby_2000_Exp1_7 months,Substrate_NIS,Substrate_Bryozoans,Bryozoans_NIS,Substrate_Bryozoans_NIS,434,4,Substrate_Glasby_2000,"Substrate_Glasby_2000_Middle Harbour, Sydney Harbour, Site1",Substrate_Glasby_2000_Exp1_7 months,Substrate_Conopeum seurati,Substrate_Conopeum seurati_NIS,2,5,2.5,0.695720614,0.643542774,Conopeum
1749,1749,Lee_2018,Lee,2018,Thesis,Y,3,NA,NA,2.75680975,1.666666667,NA,NA,1.366260102,6,6,PercentageCover,Invertebrates,Bryozoans,Bugula (genus in Opisthokonta),NIS,0.0121,0.01,NA,vertical,downfacing,1m,1,Y,Exp6,Wirrina Cove,9 weeks,63,9,2.071231969,2013,April,"34°47'9""S","138°29'15""E",Australia,Orientation,Cement,,floating,,Shaded,Yes,raw data supplied,,,Orientation_updown,,,,Lee_2018_Exp6,Lee_2018_Wirrina Cove,Lee_2018_Exp6_9 weeks,Orientation_NIS,Orientation_Bryozoans,Bryozoans_NIS,Orientation_Bryozoans_NIS,794,3,Orientation_Lee_2018,Orientation_Lee_2018_Wirrina Cove,Orientation_Lee_2018_Exp6_9 weeks,Orientation_Bugula,Orientation_Bugula_NIS,1,6,6,-0.296154349,0.642242963,Bugula (genus in Opisthokonta)
42,399,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Barnacles,Amphibalanus amphitrite,NIS,0.0121,0.001936,NA,Wood,Metal,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,upfacing,fixed,,Unshaded,No,raw data supplied,Wood,Steel,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_NIS,Substrate_Barnacles,Barnacles_NIS,Substrate_Barnacles_NIS,965,24,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Amphibalanus amphitrite,Substrate_Amphibalanus amphitrite_NIS,2,4,4,0,0.642222222,Amphibalanus amphitrite
44,401,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Barnacles,Amphibalanus amphitrite,NIS,0.0121,0.001936,NA,Wood,Polymer,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,upfacing,fixed,,Unshaded,No,raw data supplied,Wood,Perspex,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_NIS,Substrate_Barnacles,Barnacles_NIS,Substrate_Barnacles_NIS,965,24,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Amphibalanus amphitrite,Substrate_Amphibalanus amphitrite_NIS,2,4,4,0,0.642222222,Amphibalanus amphitrite
49,406,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Barnacles,Amphibalanus amphitrite,NIS,0.0121,0.001936,NA,Rock,Metal,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,vertical,fixed,,Unshaded,No,raw data supplied,Sandstone,Steel,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_NIS,Substrate_Barnacles,Barnacles_NIS,Substrate_Barnacles_NIS,965,24,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Amphibalanus amphitrite,Substrate_Amphibalanus amphitrite_NIS,2,4,4,0,0.642222222,Amphibalanus amphitrite
84,441,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Barnacles,Amphibalanus variegatus,N,0.0121,0.001936,NA,Wood,Polymer,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,upfacing,fixed,,Unshaded,No,raw data supplied,Wood,Perspex,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_N,Substrate_Barnacles,Barnacles_N,Substrate_Barnacles_N,967,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Amphibalanus variegatus,Substrate_Amphibalanus variegatus_N,2,4,4,0,0.642222222,Amphibalanus variegatus
89,446,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Barnacles,Amphibalanus variegatus,N,0.0121,0.001936,NA,Rock,Metal,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,vertical,fixed,,Unshaded,No,raw data supplied,Sandstone,Steel,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_N,Substrate_Barnacles,Barnacles_N,Substrate_Barnacles_N,967,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Amphibalanus variegatus,Substrate_Amphibalanus variegatus_N,2,4,4,0,0.642222222,Amphibalanus variegatus
90,447,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Barnacles,Amphibalanus variegatus,N,0.0121,0.001936,NA,Wood,Metal,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,vertical,fixed,,Unshaded,No,raw data supplied,Wood,Steel,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_N,Substrate_Barnacles,Barnacles_N,Substrate_Barnacles_N,967,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Amphibalanus variegatus,Substrate_Amphibalanus variegatus_N,2,4,4,0,0.642222222,Amphibalanus variegatus
91,448,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Barnacles,Amphibalanus variegatus,N,0.0121,0.001936,NA,Rock,Polymer,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,vertical,fixed,,Unshaded,No,raw data supplied,Sandstone,Perspex,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_N,Substrate_Barnacles,Barnacles_N,Substrate_Barnacles_N,967,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Amphibalanus variegatus,Substrate_Amphibalanus variegatus_N,2,4,4,0,0.642222222,Amphibalanus variegatus
92,449,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Barnacles,Amphibalanus variegatus,N,0.0121,0.001936,NA,Wood,Polymer,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,vertical,fixed,,Unshaded,No,raw data supplied,Wood,Perspex,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_N,Substrate_Barnacles,Barnacles_N,Substrate_Barnacles_N,967,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Amphibalanus variegatus,Substrate_Amphibalanus variegatus_N,2,4,4,0,0.642222222,Amphibalanus variegatus
142,499,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Ascidians,Botrylloides leachii,NIS,0.0121,0.001936,NA,Wood,Metal,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,upfacing,fixed,,Unshaded,No,raw data supplied,Wood,Steel,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_NIS,Substrate_Ascidians,Ascidians_NIS,Substrate_Ascidians_NIS,977,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Botrylloides leachii,Substrate_Botrylloides leachii_NIS,2,4,4,0,0.642222222,Botrylloides leachii
144,501,Ushiama et al._2016,Ushiama et al.,2016,Biofouling,N,0.0015,NA,NA,0.0017,0.0015,NA,NA,0.0017,8,8,Abundance,Invertebrates,Ascidians,Botrylloides leachii,NIS,0.0121,0.001936,NA,Wood,Polymer,33 metres,33,Y,Exp1,Sydney Harbour,3 months,91.2501,13.03572,3,2012,December,33o50.797' S,151o17.988' E,Australia,Substrate,,upfacing,fixed,,Unshaded,No,raw data supplied,Wood,Perspex,,,,,Ushiama et al._2016_Exp1,Ushiama et al._2016_Sydney Harbour,Ushiama et al._2016_Exp1_3 months,Substrate_NIS,Substrate_Ascidians,Ascidians_NIS,Substrate_Ascidians_NIS,977,12,Substrate_Ushiama et al._2016,Substrate_Ushiama et al._2016_Sydney Harbour,Substrate_Ushiama et al._2016_Exp1_3 months,Substrate_Botrylloides leachii,Substrate_Botrylloides leachii_NIS,2,4,4,0,0.642222222,Botrylloides leachii
